station,date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
Cork,05-Dec-21,0,7.5,0,2.9,1,-1,0,0.6,996.8,8.5,0,16,0,310,0,21,6.1,0,4.225,0.3,0.2,0,-0.3,-9.8
Cork,06-Dec-21,0,8.5,0,0.9,1,-1.1,0,4.3,989.8,9.3,0,21,0,270,0,30,4.4,0,5.4,0.1,0.1,0,-4.2,-10
Cork,07-Dec-21,0,9.2,0,2.9,1,-2,0,21.3,969,26.3,0,39,0,220,0,64,2.2,0,5.175,0.5,0.8,0,-10,-10
Cork,08-Dec-21,0,6,0,2.4,1,-0.5,0,0.5,975.8,16.2,0,31,0,300,0,48,5.1,0,3.525,1,1.1,0.5,0.5,-9
Cork,09-Dec-21,0,10.4,0,2.1,1,-1.4,0,3.4,980.9,10.2,0,25,0,290,0,35,0.6,0,5.35,0.4,0.5,0,-2.6,-10
Cork,10-Dec-21,0,6.5,0,3,1,-0.6,0,1.8,987.2,10.1,0,21,0,270,0,30,2.2,0,4.325,0.5,0.5,0,-1.3,-10
Cork,11-Dec-21,0,12.7,0,5.7,0,0.9,0,1.3,992.1,9.7,0,19,0,240,0,29,0.1,0,8.35,0.4,0.6,0,-0.9,-10
Cork,12-Dec-21,0,11.5,0,4.3,0,10.2,0,1.6,991.9,16.2,0,26,0,190,0,42,0,0,9.725,0.2,0.5,0,-1.4,-10
Cork,13-Dec-21,0,7.4,0,4.7,1,-0.3,0,0.4,999.8,3.3,0,8,0,40,0,10,0,0,7.075,0.3,0.4,0,-0.1,-9.6
Cork,14-Dec-21,0,9.7,0,6.6,0,3,0,0.3,1004.3,6.8,0,16,0,210,0,22,0.3,0,7.975,0.3,0.3,0,0,-9.1
Cork,15-Dec-21,0,10.6,0,8.5,0,6.4,0,2.2,1008.9,8.2,0,14,0,210,0,20,0.1,0,9.1,0.2,0.2,0,-2,-10
Cork,16-Dec-21,0,9.5,0,8.5,0,7.6,0,0,1015.6,6.6,0,12,0,140,0,19,0,0,8.825,0.4,0.6,0.4,0.4,-9.1
Cork,17-Dec-21,0,8.9,0,7.2,0,7.7,0,0,1018,10,0,15,0,100,0,21,0,0,8.175,0.6,0.7,1.1,1.1,-8
Cork,18-Dec-21,0,8.4,0,6.8,0,6.1,2,0,1015.9,11.3,0,16,0,90,0,23,0,0,7.675,0.6,0.7,1.6,1.6,-7
Cork,19-Dec-21,0,8.3,0,6.7,0,4.6,2,0,1012.2,9.7,0,15,0,80,0,23,0,0,7.75,0.4,0.5,2,2,-6.3
Cork,20-Dec-21,0,7.4,0,5.6,0,6.4,0,1.5,1005.9,11.9,0,16,0,100,0,24,0,0,7.3,0.5,0.5,1,1,-7
Cork,21-Dec-21,0,7.7,0,6.4,0,5.3,2,0,999.2,13.3,0,19,0,130,0,25,0,0,7.025,0.7,0.8,1.7,1.7,-5.9
Cork,22-Dec-21,0,11,0,7.4,0,6.3,0,25.5,988.7,15.6,0,22,0,150,0,30,0,0,8.5,0.5,0.8,0,-10,-10
Cork,23-Dec-21,0,11.2,0,9.2,0,7.8,0,4.7,980.7,12,0,22,0,140,0,31,0.1,0,9.7,0.2,0.3,0,-4.5,-10
Cork,24-Dec-21,0,10.3,0,8.9,0,9.5,0,15.8,977.4,12.9,0,21,0,150,0,30,1,0,9.625,0.3,0.3,0,-10,-10
Cork,25-Dec-21,0,10.4,0,7.9,0,8.9,0,8.5,973.9,9.9,0,19,0,130,0,26,0.1,0,9.65,0.3,0.2,0,-8.2,-10
Cork,26-Dec-21,0,10.4,0,4.6,0,1.6,0,0.4,975.7,5.4,0,11,0,220,0,14,5.1,0,7.1,0.1,0.1,0,-0.3,-9.8
Cork,27-Dec-21,0,8.9,0,6.6,1,-1.9,0,3.9,967.3,10.9,0,23,0,60,0,32,0,0,7.825,0.2,0.3,0,-3.7,-10
Cork,28-Dec-21,0,9.3,0,6.7,0,4.8,0,5.3,974,9.1,0,21,0,250,0,31,0.3,0,7.975,0.5,0.7,0,-4.8,-10
Cork,29-Dec-21,0,13,0,7.5,0,7,0,11.5,977.4,13.5,0,26,0,220,0,35,3.5,0,9.675,0.1,0,0,-10,-10
Cork,30-Dec-21,0,12.2,0,11.1,0,8.1,0,24.3,984.1,16.7,0,24,0,220,0,37,0,0,11,0.2,0.4,0,-10,-10
Cork,31-Dec-21,0,12.1,0,11,0,10.7,0,1.4,987.6,16.5,0,26,0,210,0,38,0,0,11.05,0.4,0.6,0,-1,-10
Cork,01-Jan-22,0,13,0,9.4,0,9.8,0,0.5,984.8,17.7,0,33,0,210,0,50,0.1,0,10.35,0.5,0.6,0,0,-9.5
Cork,02-Jan-22,0,10.8,0,7.9,0,7.1,0,2.8,986.2,16,0,22,0,220,0,33,2.1,0,9,0.6,0.6,0,-2.2,-10
Cork,03-Jan-22,0,9.9,0,1.8,0,5,0,1.5,984.5,15.4,0,29,0,330,0,41,3,0,7.3,0.7,0.9,0,-0.8,-10
Cork,04-Jan-22,0,5.2,0,1.3,1,-1.4,3,0,990,10.3,0,23,0,340,0,31,7.1,0,3.675,0.7,0.6,0.7,0.7,-8.8
Cork,05-Jan-22,0,7.7,0,0.1,1,-5.7,3,0,998.5,4.7,0,9,0,170,0,15,6.5,0,2.5,0.5,0.5,1.2,1.2,-7.9
Cork,06-Jan-22,0,8.7,0,0.9,1,-7.2,0,7.1,991.9,15.2,0,28,0,200,0,47,4.2,0,4.95,0.3,0.3,0,-5.6,-10
Cork,07-Jan-22,0,7.7,0,0.5,1,-1.1,0,6.4,992,9.8,0,18,0,260,0,27,1.3,0,4.125,0.3,0.4,0,-6.1,-10
Cork,08-Jan-22,0,10.4,0,2.3,0,2.3,0,7.1,984.3,14.9,0,25,0,290,0,43,2.6,0,6.175,0.4,0.5,0,-6.7,-10
Cork,09-Jan-22,0,9.9,0,2.5,1,-0.6,0,5.1,985.8,5.5,0,18,0,280,0,28,0,0,5.25,0.3,0.5,0,-4.8,-10
Cork,10-Jan-22,0,12.2,0,7.1,0,0,0,0.8,996.2,7.5,0,16,0,230,0,21,0,0,8.7,0.3,0.5,0,-0.5,-10
Cork,11-Jan-22,0,9.3,0,4.3,0,2.2,2,0,1011.3,3.7,0,7,0,300,0,8,5.6,0,6.325,0.3,0.4,0.3,0.3,-9.2
Cork,12-Jan-22,0,9.7,0,2.5,1,-3.7,3,0,1020.4,2.6,0,6,0,330,0,8,7,0,4.1,0.1,0.2,0.4,0.4,-8.6
Cork,13-Jan-22,0,8.1,0,4.2,1,-4,0,0.1,1019.5,2.6,0,5,0,120,0,8,0,0,5.675,0.4,0.6,0.7,0.7,-7.8
Cork,14-Jan-22,0,7.6,0,5.3,0,3.7,3,0,1012.4,5,0,10,0,110,0,14,0,0,6.225,0.4,0.5,1.1,1.1,-7
Cork,15-Jan-22,0,8.9,0,5.1,0,1.2,0,1.5,1003.7,4.3,0,9,0,160,0,15,0.1,0,6.55,0.4,0.5,0.1,0.1,-7.7
Cork,16-Jan-22,0,8.8,0,2.9,0,0.2,0,0.2,1009.9,5.7,0,11,0,330,0,14,4.4,0,5.7,0.4,0.5,0.3,0.3,-7.2
Cork,17-Jan-22,0,7.8,0,1.3,1,-5.6,2,0,1016.7,6.3,0,11,0,150,0,15,0,0,4.65,0.4,0.5,0.7,0.7,-6.4
Cork,18-Jan-22,0,9.5,0,7.5,0,4.2,0,2.5,1012.4,10,0,14,0,150,0,22,0,0,7.525,0.3,0.6,0,-1.5,-8.3
Cork,19-Jan-22,0,9.5,0,4.4,0,4.6,0,0.7,1013.6,9.8,0,21,0,340,0,27,2,0,7.025,0.5,0.6,0,-0.2,-8.1
Cork,20-Jan-22,0,7.7,0,2.3,1,-1.7,3,0,1020.6,5.2,0,12,0,340,0,14,3.8,0,4.95,0.4,0.5,0.4,0.4,-7.3
Cork,21-Jan-22,0,5.5,0,4.2,0,0,0,0,1021.7,2.8,0,7,0,300,0,10,0,0,5.25,0.6,0.8,1,1,-6.4
Cork,22-Jan-22,0,6.6,0,4.4,0,3.5,0,0,1018.6,3.4,0,9,0,260,0,12,0,0,5.7,0.5,0.8,1.5,1.5,-5.5
Cork,23-Jan-22,0,7.3,0,4.8,0,4.1,0,0,1012.8,6.3,0,12,0,150,0,16,0,0,6.025,0.6,0.7,2,2,-4.7
Cork,24-Jan-22,0,7,0,5.4,0,3.1,2,0,1010.4,6.5,0,13,0,140,0,16,0,0,6.2,0.5,0.6,2.5,2.5,-4
Cork,25-Jan-22,0,9.1,0,4.8,0,5.3,2,0,1013.1,3.3,0,7,0,90,0,10,0.6,0,6.7,0.5,0.5,2.9,2.9,-3.3
Cork,26-Jan-22,0,9.6,0,1.8,1,-3.1,2,0,1011.7,7.4,0,15,0,220,0,23,3.1,0,5.675,0.3,0.4,3.2,3.2,-2.9
Cork,27-Jan-22,0,11.1,0,4.1,0,0.5,0,0.5,1011.7,6.8,0,12,0,230,0,18,0.8,0,8.35,0.4,0.5,3.1,3.1,-2.8
Cork,28-Jan-22,0,11.3,0,3.5,1,-2.5,0,0.9,1013.8,8.5,0,15,0,240,0,25,0.1,0,7.8,0.3,0.5,2.5,2.5,-3.3
Cork,29-Jan-22,0,11.7,0,4.6,0,8.9,2,0,1013.8,9.8,0,18,0,240,0,29,3.6,0,8.475,0.5,0.7,3,3,-2.6
Cork,30-Jan-22,0,10,0,2.5,1,-3.5,0,0.6,1011.4,8.6,0,20,0,300,0,28,0.4,0,6.075,0.4,0.6,2.9,2.9,-2.6
Cork,31-Jan-22,0,9.2,0,5.5,0,3,2,0,1012.2,12.2,0,22,0,300,0,29,1.1,0,6.375,1,1.2,3.8,3.8,-1.5
Cork,01-Feb-22,0,11.9,0,6.6,0,4.1,3,0,1009.8,11,0,18,0,300,0,25,3.4,0,7.5,0.7,1.1,4.5,4.5,-0.7
Cork,02-Feb-22,0,10.3,0,5,0,1.8,2,0,1003.2,5.6,0,11,0,280,0,14,1.4,0,7.5,0.6,0.7,5.1,5.1,-0.1
Cork,03-Feb-22,0,11.1,0,4.2,0,4.8,0,8.1,993.1,11.9,0,21,0,330,0,29,0.9,0,8,0.5,0.7,0,-2.5,-7.7
Cork,04-Feb-22,0,7.3,0,1.2,0,0.4,0,2.3,996.3,10,0,23,0,290,0,31,6.2,0,5.525,0.6,0.8,0,-1.7,-9
Cork,05-Feb-22,0,10.2,0,1,1,-0.9,0,2,996.8,13.8,0,21,0,250,0,35,0.2,0,5.625,0.7,1,0,-1.3,-9.8
Cork,06-Feb-22,0,10.3,0,7.5,0,6.3,0,3.2,995.8,16,0,26,0,290,0,41,2.5,0,7.675,0.9,1.3,0,-2.3,-10
Cork,07-Feb-22,0,11.4,0,6.1,0,3.5,0,0.2,1004.8,9.9,0,16,0,230,0,24,0.4,0,8.225,0.6,0.8,0.4,0.4,-9.1
Cork,08-Feb-22,0,11,0,8.7,0,9,0,2.4,1003.7,12.4,0,18,0,220,0,25,0,0,9.475,0.3,0.6,0,-1.7,-10
Cork,09-Feb-22,0,9,0,3,0,4.3,0,0.2,1003.9,5.8,0,13,0,300,0,15,2.1,0,7.75,0.4,0.6,0.2,0.2,-9.3
Cork,10-Feb-22,0,8.1,0,0.5,1,-3.5,3,0,1008.1,8.5,0,19,0,290,0,27,8.4,0,4.925,0.9,1.1,1.1,1.1,-8
Cork,11-Feb-22,0,8.5,0,0.7,1,-5.3,0,0.9,1005,11.4,0,22,0,190,0,34,2,0,4.525,0.6,0.9,0.8,0.8,-7.8
Cork,12-Feb-22,0,11.4,0,7,0,1.5,0,6.8,990.9,13.3,0,24,0,200,0,36,2.3,0,7.8,0.7,1,0,-5.3,-10
Cork,13-Feb-22,0,9.5,0,3,0,5.8,0,13.3,976.8,10,0,21,0,210,0,30,2.3,0,7.675,0.4,0.7,0,-10,-10
Cork,14-Feb-22,0,8.5,0,3.4,1,-2.1,0,1,984.5,11.8,0,22,0,290,0,32,6.8,0,5.475,0.8,1.2,0,-0.2,-9.7
Cork,15-Feb-22,0,12.1,0,7.4,0,2.3,0,11.3,982.2,12.4,0,20,0,230,0,31,0.1,0,7.775,0.8,1.1,0,-10,-10
Cork,16-Feb-22,0,13.1,0,7,0,7.3,0,1.4,979.8,19,0,28,0,260,0,42,0.9,0,9.475,0.9,1.3,0,-0.5,-10
Cork,17-Feb-22,0,10.4,0,4.1,0,1.6,0,14.9,980.8,12.1,0,28,0,210,0,39,2.8,0,6.425,0.9,1.3,0,-10,-10
Cork,18-Feb-22,0,10.4,1,-0.2,0,2.2,0,8.4,974.5,20,0,44,0,290,0,66,5,0,5.05,0.6,1.1,0,-7.8,-10
Cork,19-Feb-22,0,10.4,0,0.5,1,-2.3,0,7.1,987.7,14.2,0,26,0,220,0,38,2.9,0,5.875,0.6,1,0,-6.5,-10
Cork,20-Feb-22,0,11.3,0,2.3,0,8.3,0,13.8,984.5,21.8,0,36,0,280,0,52,1.4,0,7.85,0.8,1.3,0,-10,-10
Cork,21-Feb-22,0,10.4,0,3.4,0,0.4,0,0.8,996.5,17,0,33,0,280,0,50,3.7,0,6.625,0.7,1.1,0,-0.1,-9.6
Cork,22-Feb-22,0,10.4,0,5.7,0,6.6,0,1.3,999.1,13,0,23,0,280,0,36,6.1,0,8.025,1,1.5,0,-0.3,-9.5
Cork,23-Feb-22,0,11.1,0,4.1,0,3.1,0,0.4,996.5,14.7,0,26,0,220,0,38,1.4,0,7.05,1.2,1.7,0.8,0.8,-8.2
Cork,24-Feb-22,0,5.7,1,-0.3,1,-1.7,0,3,995.6,12.3,0,24,0,280,0,36,7,997,4.55,0.8,1.3,0,-1.3,-10
Cork,25-Feb-22,0,10.6,0,1.3,1,-1.9,0,0.3,1005.8,9.4,0,18,0,200,0,25,4.9,0,4.875,1.1,1.6,0.8,0.8,-8.7
Cork,26-Feb-22,0,8.7,0,6.7,0,5.4,0,1.4,998.9,16.9,0,23,0,160,0,35,0,0,6.9,1,1.4,0.3,0.3,-8.7
Cork,27-Feb-22,0,10.1,0,6.2,0,5.5,0,6.9,993,13.7,0,23,0,150,0,33,2.6,0,8.025,0.8,1.3,0,-5.8,-10
Cork,28-Feb-22,0,9.9,0,2.7,0,3.7,0,0.9,1000,7.2,0,18,0,190,0,27,3,0,7.675,0.7,1.1,0,-0.2,-9.7
Cork,01-Mar-22,0,8.9,0,0.7,1,-5.1,2,0,1004.4,10.5,0,18,0,70,0,25,9.2,0,5.025,1.2,1.8,1.2,1.2,-8
Cork,02-Mar-22,0,9.8,0,4.9,0,3.6,0,5.9,993.8,9.6,0,16,0,80,0,25,0,0,7.45,0.4,0.8,0,-4.3,-10
Cork,03-Mar-22,0,9.9,0,1.8,1,-0.5,0,0.5,997.2,7.6,0,17,0,320,0,23,6.5,0,5.875,1.1,1.7,0.6,0.6,-8.9
Cork,04-Mar-22,0,8.7,0,0.7,1,-3,3,0,1005.2,5.5,0,11,0,300,0,15,8.8,0,5.075,1.2,1.7,1.9,1.9,-7.2
Cork,05-Mar-22,0,8.5,1,-0.2,1,-7.5,3,0,1010.1,7.4,0,13,0,20,0,18,10.4,0,4.575,1.4,2,3.2,3.2,-5.4
Cork,06-Mar-22,0,8.4,1,-0.1,1,-7.9,3,0,1010.1,8.6,0,15,0,90,0,22,6.4,0,4.35,1.3,1.9,4.5,4.5,-3.9
Cork,07-Mar-22,0,6.1,0,4.7,0,3.7,2,0,996.6,16,0,25,0,130,0,38,0,0,4.75,1.6,2.2,6,6,-2.1
Cork,08-Mar-22,0,9.9,0,2.7,0,1.9,0,6.2,980.7,18.7,0,37,0,140,0,51,4.6,0,6.025,1.3,2.1,1,1,-6.9
Cork,09-Mar-22,0,8.9,0,1.8,0,3.4,0,23.1,984.8,16.3,0,26,0,160,0,39,2.6,0,6.25,0.6,1.2,0,-10,-10
Cork,10-Mar-22,0,9.3,0,0.7,1,-8.7,0,0.1,984,14.3,0,26,0,150,0,37,3.6,0,4.75,1.2,1.9,1.1,1.1,-8.4
Cork,11-Mar-22,0,11.2,0,2.8,0,5.7,0,10.4,974.2,10.1,0,26,0,150,0,38,1.3,0,7.85,0.7,1.3,0,-8.6,-10
Cork,12-Mar-22,0,7.8,0,1.1,1,-6.6,0,9.1,971.2,14.8,0,32,0,140,0,47,1,0,5.1,0.6,1,0,-8.5,-10
Cork,13-Mar-22,0,9.8,0,3.5,0,2.5,0,1,978,11.4,0,28,0,150,0,38,5.1,0,6.925,1.2,1.9,0.2,0.2,-9.3
Cork,14-Mar-22,0,11.5,0,1.1,1,-4.8,0,0.1,999.7,6.3,0,12,0,210,0,16,10.3,0,5.825,1.5,2.3,1.6,1.6,-7.4
Cork,15-Mar-22,0,9.6,0,1.6,1,-7.6,0,3.5,998.9,8.3,0,14,0,190,0,21,0.1,0,5.9,0.9,1.1,0,-1.1,-9.7
Cork,16-Mar-22,0,10.7,0,1.2,1,-0.2,0,0.2,1001.7,6.6,0,15,0,270,0,20,8.9,0,6.875,1.5,2.1,1.3,1.3,-7.9
Cork,17-Mar-22,0,13.7,0,1.2,1,-5.1,0,0.6,1011.3,9,0,18,0,230,0,26,5.5,0,7.15,1.3,2,2,2,-6.8
Cork,18-Mar-22,0,12.1,0,4.5,1,-4.2,3,0,1017.1,9,0,14,0,150,0,19,5.4,0,7.3,1.2,1.9,3.1,3.1,-5.3
Cork,19-Mar-22,0,10.1,0,6.9,0,4.8,0,0.1,1010.4,16.8,0,25,0,100,0,34,7.4,0,7.9,1.4,2.6,4.4,4.4,-3.8
Cork,20-Mar-22,0,9.5,0,8.1,0,6.8,0,0,1003.8,10,0,15,0,130,0,20,0,0,8.475,0.9,1.3,5.2,5.2,-2.7
Cork,21-Mar-22,0,11.2,0,8,0,7.8,0,0,1001.8,10.7,0,16,0,120,0,21,0.3,0,9.2,1,1.5,6.1,6.1,-1.6
Cork,22-Mar-22,0,11.8,0,8.5,0,7,0,0.6,1002.1,11.7,0,16,0,130,0,23,0.8,0,9.25,1,1.7,6.5,6.5,-1.1
Cork,23-Mar-22,0,13.8,0,6.9,0,5,3,0,1007.1,7.5,0,12,0,120,0,15,11,0,10.225,1.7,2.7,8.1,8.1,0.7
Cork,24-Mar-22,0,15.2,0,5.4,1,-1,0,0.4,1010.2,2.3,0,7,0,160,0,10,7.7,0,10.775,1.6,2.1,9.2,9.2,1.9
Cork,25-Mar-22,0,16.2,0,5.4,1,-3.6,3,0,1011.4,5.4,0,10,0,80,0,15,9.5,0,9.725,2.3,3.2,11.3,11.3,4.2
Cork,26-Mar-22,0,14.1,0,7.1,0,2.2,0,0,1012.1,9.2,0,18,0,90,0,24,11.1,0,9.725,2.4,3.5,13.5,13.5,6.6
Cork,27-Mar-22,0,13.2,0,6.9,0,3.7,3,0,1009.5,8,0,13,0,90,0,18,11.1,0,10.25,2,3.1,15.3,15.3,8.7
Cork,28-Mar-22,0,13.9,0,5.5,0,1.7,0,0.1,1002.2,6.8,0,13,0,90,0,18,10.5,0,10.225,1.8,2.8,16.8,16.8,10.4
Cork,29-Mar-22,0,15.8,0,5.9,1,-1.6,3,0,994.4,7,0,12,0,30,0,17,10.4,0,10.475,2.4,3.5,18.8,18.8,12.8
Cork,30-Mar-22,0,13.3,0,2.8,1,-0.1,3,0,990.5,10.7,0,20,0,30,0,26,8,0,10.35,2.3,3.8,20.8,20.8,15.1
Cork,31-Mar-22,0,8.3,1,-0.3,1,-4.5,2,0,998.5,12.3,0,22,0,20,0,30,9.9,0,8.025,2.4,3.6,22.7,22.7,17.3
Cork,01-Apr-22,0,9.9,1,-0.7,1,-3,3,0,1005,10.1,0,16,0,10,0,23,9.7,0,7.775,2,3.3,24.3,24.3,19.2
Cork,02-Apr-22,0,11.5,0,3.2,0,1,0,3.4,1006.3,8.2,0,19,0,350,0,27,6.2,0,8.625,1.9,2.9,22.4,22.4,17.5
Cork,03-Apr-22,0,12.3,0,1.9,1,-2.5,3,0,1005.9,6.5,0,14,0,220,0,19,9.5,0,8.875,2,3,24,24,19.4
Cork,04-Apr-22,0,12.3,0,8.6,0,7.4,2,0,999.7,15.1,0,22,0,300,0,29,0.1,0,10.425,1.3,1.7,25,25,20.6
Cork,05-Apr-22,0,13.8,0,7.9,0,5.9,0,0.4,990.2,12.9,0,23,0,300,0,31,1.5,0,10.3,1.9,2.5,26.1,26.1,21.9
Cork,06-Apr-22,0,12.4,0,5.1,0,4.7,0,3.8,976.9,15.4,0,27,0,260,0,39,6,0,9.575,2.1,3.5,23.9,23.9,19.9
Cork,07-Apr-22,0,10.1,0,3.5,0,1.7,0,0.5,976.3,12.5,0,21,0,290,0,32,8.6,0,8.75,2.2,3.6,25.1,25.1,21.4
Cork,08-Apr-22,0,9.2,0,0.6,1,-2.7,0,0.1,988.3,11.2,0,21,0,310,0,28,9.6,0,7.9,2,3.4,26.6,26.6,23.1
Cork,09-Apr-22,0,9.5,0,0.6,1,-7.9,3,0,997.9,6.3,0,12,0,140,0,16,11,0,8.625,2.2,3.3,28.2,28.2,25
Cork,10-Apr-22,0,9.7,0,6.2,0,1.4,0,1.1,990.5,17.5,0,22,0,140,0,31,0.1,0,8.65,1.5,2.1,28.3,28.3,25.2
Cork,11-Apr-22,0,11.6,0,7.8,0,7.1,0,12.4,981.2,15.5,0,26,0,80,0,36,0.1,0,9.225,1,1.7,16.6,16.6,13.6
Cork,12-Apr-22,0,10.8,0,9,0,7.9,0,4.3,985,6.1,0,13,0,160,0,18,0,0,10.5,0.7,1.4,12.9,12.9,10
Cork,13-Apr-22,0,15.5,0,7.2,0,3.4,0,0.1,994.3,4.8,0,12,0,200,0,16,11.4,0,12.75,2.7,4.3,15.2,15.2,12.6
Cork,14-Apr-22,0,12.4,0,8.7,0,3.8,0,3.8,998.8,9.9,0,15,0,160,0,22,0.1,0,11.175,1.3,1.6,12.5,12.5,10.1
Cork,15-Apr-22,0,15.4,0,7.3,0,9.5,0,0.9,1002.7,7.6,0,14,0,200,0,19,6.1,0,12.6,1.9,3,13.3,13.3,11.1
Cork,16-Apr-22,0,11.5,0,7.9,0,0.7,0,5.5,1004.8,9,0,14,0,160,0,24,0.1,0,11.125,1.1,1.4,8.8,8.8,6.7
Cork,17-Apr-22,0,12.8,0,3.7,0,9.7,0,24.1,998.8,8.5,0,18,0,220,0,26,1.1,0,10.95,1,1.7,0,-10,-10
Cork,18-Apr-22,0,11.3,0,3.9,1,-2.9,0,0.2,997.6,6.2,0,19,0,280,0,25,7.9,0,9.85,2,3.2,1.8,1.8,-7.7
Cork,19-Apr-22,0,12.4,0,3,1,-4.4,0,2.3,1000.1,7.3,0,16,0,300,0,24,7.5,0,9.575,2,2.8,1.4,1.4,-7.6
Cork,20-Apr-22,0,11.4,0,4.4,1,-1.5,3,0,996.9,6.7,0,12,0,160,0,15,6.2,0,10.225,1.8,2.8,3.2,3.2,-5.4
Cork,21-Apr-22,0,13.9,0,7.8,0,6.2,0,0,990.5,10.5,0,19,0,90,0,25,9,0,11.525,2.6,4.4,5.8,5.8,-2.6
Cork,22-Apr-22,0,14.1,0,8.6,0,6.7,2,0,989.7,13.8,0,22,0,60,0,30,5,0,11.35,2.8,4.1,8.4,8.4,0.3
Cork,23-Apr-22,0,14.9,0,5.5,0,2.7,0,1.5,988.8,11.2,0,19,0,40,0,26,5.5,0,10.725,2.2,3.4,8.9,8.9,1
Cork,24-Apr-22,0,14.4,0,6.1,0,1.7,3,0,992.2,9.8,0,16,0,100,0,22,6.9,0,10.9,2.3,3.4,11.1,11.1,3.4
Cork,25-Apr-22,0,12.8,0,6,0,5,3,0,996.8,10.3,0,15,0,100,0,22,4.7,0,11.275,2.1,3.5,12.9,12.9,5.5
Cork,26-Apr-22,0,14.4,0,5,0,1.4,3,0,1001.8,7.4,0,12,0,120,0,16,8,0,11.85,2.5,3.7,15.2,15.2,8
Cork,27-Apr-22,0,14.4,0,6.3,0,2.9,3,0,1007.5,6.8,0,11,0,90,0,16,9.5,0,13.25,2.5,3.9,17.4,17.4,10.5
Cork,28-Apr-22,0,13.9,0,5.7,0,2.5,3,0,1012.2,4.8,0,10,0,120,0,15,8.8,0,13.425,2.6,3.7,19.6,19.6,13.2
Cork,29-Apr-22,0,13.8,0,5.7,1,-3.4,3,0,1012.6,3.4,0,8,0,110,0,14,5.8,0,12.65,2.1,3.4,21.3,21.3,15.2
Cork,30-Apr-22,0,13.9,0,8.4,0,7.4,0,0.5,1008.8,5,0,11,0,200,0,15,1.2,0,13.475,1.5,2.5,22,22,16.1
Cork,01-May-22,0,13.5,0,8.9,0,8,0,6.7,1002.9,5,0,11,0,340,0,16,0.3,0,12.575,1.2,1.6,16.2,16.2,10.5
Cork,02-May-22,0,13.9,0,8.7,0,6.2,0,0,1002.1,4.2,0,8,0,340,0,10,1.7,0,12.625,1.7,2.3,17.6,17.6,12.1
Cork,03-May-22,0,16.9,0,9.5,0,8.3,3,0,1001.8,6.8,0,12,0,220,0,16,5.9,0,14.125,2.7,4.2,19.9,19.9,14.8
Cork,04-May-22,0,18,0,9.7,0,6.4,2,0,1002,7.8,0,14,0,320,0,20,10.7,0,15.375,3.5,5.3,22.8,22.8,18.1
Cork,05-May-22,0,17.1,0,8.4,0,4,3,0,1005.4,6.4,0,12,0,260,0,16,7.3,0,15.2,2.8,4.7,25,25,20.6
Cork,06-May-22,0,16.6,0,9.8,0,8.9,0,2.2,1006.5,8.2,0,14,0,320,0,20,3,0,13.8,1.8,2.6,24.1,24.1,20
Cork,07-May-22,0,16.1,0,8.5,0,2.6,3,0,1008.6,5.2,0,9,0,340,0,13,9.7,0,14.975,3.1,3.9,26.6,26.6,22.8
Cork,08-May-22,0,14.7,0,9.2,0,2.1,2,0,1005.4,7.6,0,12,0,140,0,19,1.5,0,14.25,1.6,3.1,27.8,27.8,24.2
Cork,09-May-22,0,13.3,0,9.3,0,10.4,0,4.7,997.5,12.6,0,21,0,200,0,32,0.2,0,12.7,0.9,1.5,23.8,23.8,20.3
Cork,10-May-22,0,16,0,9.2,0,7.7,0,1.5,991,12.8,0,21,0,220,0,30,6.2,0,12.925,2.9,4.4,24.6,24.6,21.4
Cork,11-May-22,0,14.9,0,6.6,0,3.1,0,0.2,992.2,10.4,0,19,0,280,0,26,9,0,13.3,2.9,4.6,26.7,26.7,23.8
Cork,12-May-22,0,14.1,0,6.9,0,0.6,2,0,998.3,9.3,0,17,0,250,0,27,1.1,0,12.375,2,3,28.1,28.1,25.5
Cork,13-May-22,0,18.5,0,8.3,0,6.2,2,0,999.3,10.2,0,17,0,240,0,25,9.8,0,14.85,3.2,5.4,30.6,30.6,28.3
Cork,14-May-22,0,15.7,0,7.5,1,-1.1,3,0,999.3,4,0,9,0,170,0,13,4.4,0,14.45,2.3,3.7,32.2,32.2,30.2
Cork,15-May-22,0,15.9,0,7,1,-1.6,0,0.1,991.8,8.1,0,18,0,90,0,24,2.9,0,14.325,2.2,2.9,33.7,33.7,31.9
Cork,16-May-22,0,16.6,0,12.1,0,11.5,0,4.1,987.7,12.1,0,22,0,150,0,31,2.7,0,15,2,3.5,31,31,29.3
Cork,17-May-22,0,13.4,0,9.2,0,11,0,7.5,989,12.7,0,22,0,150,0,34,0.7,0,13.325,1,2.5,24.2,24.2,22.7
Cork,18-May-22,0,13.5,0,7,0,6.2,0,2.6,991,14,0,26,0,160,0,38,1.7,0,12.075,1.5,2.2,22.8,22.8,21.3
Cork,19-May-22,0,15.1,0,6.6,0,2.4,2,0,995.6,11,0,19,0,200,0,31,4.2,0,12.025,2,4,24.4,24.4,23.1
Cork,20-May-22,0,16.3,0,8.6,0,8.8,0,1.6,996.6,12.3,0,20,0,250,0,28,7.3,0,13.6,2.6,4.6,24.8,24.8,23.7
