origincityLabel,origincountry,originlat,originlong,originpopulation,sistercityLabel,destinationlat,destinationlong,destinationpopulation,destination_countryLabel,dist,eu,samecountry,typecountry
Siedlce,Poland,52.18333333,22.28333333,76585,Vawkavysk,53.16666667,24.46666667,44084,Belarus,183,Non-EU,different,Non-EU
Wrocław,Poland,51.10773,17.03533,634404,Lviv,49.83,24.01416667,758400,Ukraine,514,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Sumy,50.90679926,34.79923542,270870,Ukraine,854,Non-EU,different,Non-EU
Cieszanów,Poland,50.24583333,23.13,NA,Zhovkva,50.06666667,23.96666667,NA,Ukraine,63,Non-EU,different,Non-EU
Opole,Poland,50.66666667,17.93333333,125992,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,523,Non-EU,different,Non-EU
Zamość,Poland,50.72055556,23.25861111,NA,Sumy,50.90679926,34.79923542,270870,Ukraine,810,Non-EU,different,Non-EU
Strzyżów,Poland,49.88333333,21.78333333,NA,"Horodok, Lviv Oblast",49.78222222,23.64361111,NA,Ukraine,134,Non-EU,different,Non-EU
Kołobrzeg,Poland,54.16666667,15.56666667,46716,Feodosiya,45.04888889,35.37916667,67993,Ukraine,1741,Non-EU,different,Non-EU
Ustrzyki Dolne,Poland,49.43333333,22.6,NA,Sambir,49.51666667,23.2,35026,Ukraine,44,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Vinnytsia,49.23722222,28.46722222,372432,Ukraine,475,Non-EU,different,Non-EU
Rybnik,Poland,50.08333333,18.5,NA,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,466,Non-EU,different,Non-EU
Gorzów Wielkopolski,Poland,52.73333333,15.25,124470,Sumy,50.90679926,34.79923542,270870,Ukraine,1355,Non-EU,different,Non-EU
Gniezno,Poland,52.53333333,17.6,NA,Uman,48.75,30.21666667,86900,Ukraine,982,Non-EU,different,Non-EU
Bydgoszcz,Poland,53.11666667,18,358614,Kremenchuk,49.0775,33.42388889,225216,Ukraine,1164,Non-EU,different,Non-EU
Wejherowo,Poland,54.6,18.25,NA,Pastavy,55.11666667,26.83333333,19800,Belarus,552,Non-EU,different,Non-EU
Kraków,Poland,50.06666667,19.95,761900,Lviv,49.83,24.01416667,758400,Ukraine,292,Non-EU,different,Non-EU
Sanok,Poland,49.55,22.21666667,NA,Kamianets-Podilskyi,48.68055556,26.58055556,102254,Ukraine,332,Non-EU,different,Non-EU
Poznań,Poland,52.4,16.91666667,544612,Kharkiv,50,36.22916667,1439733,Ukraine,1367,Non-EU,different,Non-EU
Chrzanów,Poland,50.13333333,19.4,38989,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,406,Non-EU,different,Non-EU
Bytom,Poland,50.347,18.923,171515,Drohobych,49.35,23.5,NA,Ukraine,346,Non-EU,different,Non-EU
Kluczbork,Poland,50.98333333,18.21666667,NA,Berezhany,49.44642725,24.94364361,NA,Ukraine,508,Non-EU,different,Non-EU
Biłgoraj,Poland,50.55,22.73333333,27290,Novovolynsk,50.73333333,24.16666667,NA,Ukraine,103,Non-EU,different,Non-EU
Elbląg,Poland,54.16666667,19.4,122568,Ternopil,49.56666667,25.6,217773,Ukraine,665,Non-EU,different,Non-EU
Kalisz,Poland,51.7575,18.08,103738,Kamianets-Podilskyi,48.68055556,26.58055556,102254,Ukraine,694,Non-EU,different,Non-EU
Gryfino,Poland,53.25,14.483333,NA,Sambir,49.51666667,23.2,35026,Ukraine,733,Non-EU,different,Non-EU
Elbląg,Poland,54.16666667,19.4,122568,Navahrudak,53.58333333,25.81666667,29336,Belarus,425,Non-EU,different,Non-EU
Prudnik,Poland,50.32277778,17.57666667,NA,Nadvirna,48.63333333,24.58333333,NA,Ukraine,540,Non-EU,different,Non-EU
Tczew,Poland,54.09111111,18.78638889,NA,Chornomorsk,46.301667,30.656944,NA,Ukraine,1207,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Luhansk,48.58333333,39.33333333,417990,Ukraine,1233,Non-EU,different,Non-EU
Zielona Góra,Poland,51.93972222,15.505,138763,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,733,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Rivne,50.61972222,26.25138889,NA,Ukraine,267,Non-EU,different,Non-EU
"Gmina Chrzanów, Lesser Poland Voivodeship",Poland,50.13333333,19.4,49399,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,406,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Omsk,54.96666667,73.38333333,1178391,Russia,3342,Non-EU,different,Non-EU
Tarnobrzeg,Poland,50.58333333,21.68333333,NA,Chernihiv,51.5,31.3,299609,Ukraine,679,Non-EU,different,Non-EU
Kielce,Poland,50.8725,20.63194444,191605,Kamianske,48.50763469,34.61319031,239440,Ukraine,1038,Non-EU,different,Non-EU
Białystok,Poland,53.11666667,23.16666667,295624,Grodno,53.66666667,23.81666667,361352,Belarus,75,Non-EU,different,Non-EU
Jarosław,Poland,50.01861111,22.67972222,38796,Uzhhorod,48.62388889,22.295,NA,Ukraine,158,Non-EU,different,Non-EU
Świdnica,Poland,50.84611111,16.49138889,NA,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,626,Non-EU,different,Non-EU
Świdnica,Poland,50.84611111,16.49138889,NA,Nizhyn,51.05,31.9,73283,Ukraine,1078,Non-EU,different,Non-EU
Lublin,Poland,51.23333333,22.56666667,324637,Starobilsk,49.26666667,38.91666667,18796,Ukraine,1180,Non-EU,different,Non-EU
Tomaszów Mazowiecki,Poland,51.53138889,20.00888889,NA,Ivano-Frankivsk,48.92277778,24.71055556,229447,Ukraine,443,Non-EU,different,Non-EU
Bytów,Poland,54.13333333,17.5,NA,Zalishchyky,48.63924149,25.73736061,NA,Ukraine,836,Non-EU,different,Non-EU
Racibórz,Poland,50.08333333,18.23333333,NA,Tysmenytsia,48.90083333,24.84916667,NA,Ukraine,495,Non-EU,different,Non-EU
Kostrzyn nad Odrą,Poland,52.58833333,14.66666667,NA,Sambir,49.51666667,23.2,35026,Ukraine,687,Non-EU,different,Non-EU
Zgorzelec,Poland,51.15277778,15,31359,Myrhorod,49.96397912,33.61238091,NA,Ukraine,1318,Non-EU,different,Non-EU
Setúbal,Portugal,38.52430556,-8.892611111,NA,Udine,46.06666667,13.23333333,99094,Italy,1995,EU,different,EU
Faro,Portugal,37.01666667,-7.933333333,NA,Málaga,36.71666667,-4.416666667,569009,Spain,315,EU,different,EU
Coimbra,Portugal,40.20127222,-8.407738889,143396,Padua,45.40638889,11.87777778,211560,Italy,1747,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Bundoran,54.4754,-8.2838,NA,Ireland,1785,EU,different,EU
Vila Viçosa,Portugal,38.75,-7.433333333,NA,Sigüenza,41.06916667,-2.639166667,4551,Spain,483,EU,different,EU
Santa Maria da Feira Municipality,Portugal,40.93333333,-8.533333333,NA,Fara Filiorum Petri,42.24833333,14.18583333,NA,Italy,1889,EU,different,EU
Porto,Portugal,41.15,-8.6,237591,Liège,50.65,5.566666667,196291,Belgium,1517,EU,different,EU
Câmara de Lobos,Portugal,32.65,-16.96666667,NA,Forio,40.73333333,13.85,NA,Italy,2874,EU,different,EU
Oliveira de Azeméis,Portugal,40.83333333,-8.483333333,NA,Castelnuovo Magra,44.09936667,10.01778611,NA,Italy,1557,EU,different,EU
Lisbon,Portugal,38.71666667,-9.166666667,545245,Madrid,40.41888889,-3.691944444,3165541,Spain,506,EU,different,EU
"Alcobaça, Portugal",Portugal,39.55,-8.975,55597,Bełchatów,51.36666667,19.36666667,59025,Poland,2548,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Judenburg,47.1725,14.66027778,10195,Austria,2156,EU,different,EU
Tavira Municipality,Portugal,37.11666667,-7.65,26167,Łańcut,50.06666667,22.23333333,NA,Poland,2777,EU,different,EU
Coimbra,Portugal,40.20127222,-8.407738889,143396,Santiago de Compostela,42.88333333,-8.533333333,95966,Spain,298,EU,different,EU
Viseu,Portugal,40.66666667,-7.916666667,NA,Arezzo,43.46305556,11.87805556,99541,Italy,1659,EU,different,EU
Faro,Portugal,37.01666667,-7.933333333,NA,Huelva,37.25,-6.95,145468,Spain,91,EU,different,EU
Batalha,Portugal,39.65,-8.816666667,NA,Trujillo,39.46527778,-5.878888889,9436,Spain,253,EU,different,EU
Sousel,Portugal,38.95,-7.666666667,NA,San Mauro Pascoli,44.1,12.41666667,NA,Italy,1762,EU,different,EU
Aveiro,Portugal,40.63888889,-8.655277778,73559,Venice,45.43972222,12.33194444,264579,Italy,1781,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Holstebro,56.36666667,8.616666667,35392,Denmark,2383,EU,different,EU
Coimbra,Portugal,40.20127222,-8.407738889,143396,Esch-sur-Alzette,49.49694444,5.980555556,33939,Luxembourg,1530,EU,different,EU
Nazaré,Portugal,39.6,-9.066666667,NA,Badajoz,38.88,-6.97,149946,Spain,198,EU,different,EU
Santiago do Cacém Municipality,Portugal,38,-8.683333333,NA,Santiago de Compostela,42.88333333,-8.533333333,95966,Spain,543,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Karkkila,60.53472222,24.20972222,8969,Finland,3371,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Niederanven,49.65138889,6.255555556,5737,Luxembourg,1743,EU,different,EU
Vila Nova da Barquinha,Portugal,39.45,-8.433333333,NA,Madone,45.65,9.55,NA,Italy,1622,EU,different,EU
Santo Tirso Municipality,Portugal,41.35,-8.483333333,NA,Celanova,42.15083333,-7.956666667,5508,Spain,99,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Chojna,52.96666667,14.41666667,NA,Poland,2418,EU,different,EU
Albufeira Municipality,Portugal,37.0897,-8.24583,NA,Linz,48.3,14.28333333,198181,Austria,2210,EU,different,EU
Penela Municipality,Portugal,40.03333333,-8.383333333,NA,Morcone,41.33333333,14.66666667,NA,Italy,1943,EU,different,EU
Funchal,Portugal,32.65,-16.91666667,111892,Parla,40.23722222,-3.774166667,124661,Spain,1444,EU,different,EU
Lisbon,Portugal,38.71666667,-9.166666667,545245,A verga,38,23.71666667,664046,Greece,2853,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Prienai,54.63333333,23.94166667,NA,Lithuania,3058,EU,different,EU
Coimbra,Portugal,40.20127222,-8.407738889,143396,Zaragoza,41.65,-0.883333333,661108,Spain,652,EU,different,EU
"Portalegre, Portugal",Portugal,39.31666667,-7.416666667,NA,Cáceres,39.47305556,-6.371111111,95814,Spain,92,EU,different,EU
Vila Real,Portugal,41.28333333,-7.8,NA,Ourense,42.33638889,-7.863333333,105893,Spain,117,EU,different,EU
Vila Nova de Poiares,Portugal,40.21666667,-8.25,NA,Mielec,50.28333333,21.43333333,NA,Poland,2556,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Bellagio,45.9875,9.261944444,NA,Italy,1724,EU,different,EU
Alcanena Municipality,Portugal,39.46666667,-8.666666667,NA,Santa Croce sull'Arno,43.7202,10.7727,NA,Italy,1680,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Preveza,38.95,20.75,19042,Greece,2580,EU,different,EU
Viseu,Portugal,40.66666667,-7.916666667,NA,Oviedo,43.3625,-5.850277778,220567,Spain,345,EU,different,EU
Aveiro,Portugal,40.63888889,-8.655277778,73559,Ciudad Rodrigo,40.59694444,-6.5225,12896,Spain,180,EU,different,EU
Santarém,Portugal,39.23694444,-8.685,NA,Koekelberg,50.85916667,4.330277778,NA,Belgium,1643,EU,different,EU
Leiria,Portugal,39.74305556,-8.806944444,14939,Olivenza,38.685744,-7.100731,12032,Spain,188,EU,different,EU
Porto,Portugal,41.15,-8.6,237591,Crotone,39.08333333,17.11666667,62657,Italy,2191,EU,different,EU
Montemor-o-Novo Municipality,Portugal,38.65,-8.216666667,NA,Pontedera,43.6625,10.63277778,NA,Italy,1669,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Altea,38.6,-0.048888889,21739,Spain,787,EU,different,EU
Viseu,Portugal,40.66666667,-7.916666667,NA,Lublin,51.23333333,22.56666667,324637,Poland,2608,EU,different,EU
Fátima,Portugal,39.62861111,-8.665277778,NA,Częstochowa,50.8,19.11666667,NA,Poland,2484,EU,different,EU
Porto,Portugal,41.15,-8.6,237591,Duruelo de la Sierra,41.95555556,-2.931111111,1146,Spain,480,EU,different,EU
Viana do Castelo,Portugal,41.7,-8.833333333,91238,Lugo,43.01166667,-7.557222222,98268,Spain,180,EU,different,EU
Guimarães,Portugal,41.445,-8.290833333,158124,"Tacoronte, Santa Cruz de Tenerife",28.4805316,-16.4137605,23772,Spain,1619,EU,different,EU
Castelo Branco,Portugal,39.83333333,-7.466666667,NA,Plasencia,40.0275,-6.090833333,40663,Spain,119,EU,different,EU
Barcelos Municipality,Portugal,41.53333333,-8.616666667,NA,Kamienna Góra,50.81666667,16.05,NA,Poland,2147,EU,different,EU
São João da Madeira,Portugal,40.9,-8.5,NA,Salzburg,47.8,13.03333333,150887,Austria,1868,EU,different,EU
Aveiro,Portugal,40.63888889,-8.655277778,73559,Forlì,44.2225,12.04083333,117859,Italy,1740,EU,different,EU
Barcelos Municipality,Portugal,41.53333333,-8.616666667,NA,Pontevedra,42.43361111,-8.6475,82549,Spain,100,EU,different,EU
Cartaxo Municipality,Portugal,39.15,-8.783333333,NA,Słupsk,54.46666667,17.03333333,NA,Poland,2574,EU,different,EU
Albufeira,Portugal,37.09,-8.26,22794,Linz,48.3,14.28333333,198181,Austria,2211,EU,different,EU
Setúbal,Portugal,38.52430556,-8.892611111,NA,Tordesillas,41.5008635,-5.0004844,8905,Spain,468,EU,different,EU
Palmela Municipality,Portugal,38.56666667,-8.9,NA,Xàbia,38.78916667,0.163055556,27225,Spain,787,EU,different,EU
Setúbal,Portugal,38.52430556,-8.892611111,NA,Debrecen,47.53,21.63916667,203506,Hungary,2655,EU,different,EU
Lisbon,Portugal,38.71666667,-9.166666667,545245,Budapest,47.49833333,19.04083333,1757618,Hungary,2472,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Kőszeg,47.38166667,16.55194444,11702,Hungary,2300,EU,different,EU
Coimbra,Portugal,40.20127222,-8.407738889,143396,Salamanca,40.965,-5.663888889,144949,Spain,247,EU,different,EU
Penela Municipality,Portugal,40.03333333,-8.383333333,NA,Morcone,41.34269,14.66889,NA,Italy,1943,EU,different,EU
Chaves Municipality,Portugal,41.73986944,-7.470680556,NA,Differdange,49.52222222,5.891666667,NA,Luxembourg,1349,EU,different,EU
Castelo Branco,Portugal,39.83333333,-7.466666667,NA,Cáceres,39.47305556,-6.371111111,95814,Spain,102,EU,different,EU
Fátima,Portugal,39.62861111,-8.665277778,NA,Mariazell,47.77305556,15.31638889,3910,Austria,2118,EU,different,EU
Vila do Bispo Municipality,Portugal,37.08333333,-8.883333333,NA,Baiona,42.1199257,-8.8500865,12119,Spain,560,EU,different,EU
Estremoz,Portugal,38.8422,-7.588083333,NA,Zafra,38.4258642,-6.4162027,16855,Spain,112,EU,different,EU
Penafiel,Portugal,41.2,-8.283333333,NA,"Peñafiel, Spain",41.5975136,-4.1227931,5327,Spain,350,EU,different,EU
Viseu,Portugal,40.66666667,-7.916666667,NA,Ciudad Rodrigo,40.59694444,-6.5225,12896,Spain,118,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Oxelösund,58.66666667,17.11666667,15085,Sweden,2926,EU,different,EU
Barreiro,Portugal,38.66666667,-9.1,NA,Łódź,51.75949444,19.45851111,715360,Poland,2642,EU,different,EU
Guarda,Portugal,40.53638889,-7.268333333,NA,Béjar,40.38472222,-5.761944444,13403,Spain,129,EU,different,EU
Lisbon,Portugal,38.71666667,-9.166666667,545245,Venice,45.43972222,12.33194444,264579,Italy,1918,EU,different,EU
Sesimbra Municipality,Portugal,38.43333333,-9.1,NA,Houffalize,50.13202,5.78936,NA,Belgium,1753,EU,different,EU
Santarém,Portugal,39.23694444,-8.685,NA,Badajoz,38.88,-6.97,149946,Spain,153,EU,different,EU
Vila do Bispo Municipality,Portugal,37.08333333,-8.883333333,NA,Santa Fe,37.18944444,-3.718055556,15079,Spain,458,EU,different,EU
Vila do Conde,Portugal,41.35,-8.75,NA,Ferrol,43.46666667,-8.25,68308,Spain,239,EU,different,EU
Lousada,Portugal,41.28333333,-8.283333333,47130,Errenteria,43.3125271,-1.8986133,39381,Spain,571,EU,different,EU
Fátima,Portugal,39.62861111,-8.665277778,NA,Loreto,43.4403,13.60743056,12814,Italy,1895,EU,different,EU
Aveiro,Portugal,40.63888889,-8.655277778,73559,Cholargos,38,23.8,NA,Greece,2791,EU,different,EU
Guimarães,Portugal,41.445,-8.290833333,158124,Igualada,41.58138889,1.620833333,38987,Spain,825,EU,different,EU
Lajes do Pico,Portugal,38.4,-28.25,4711,Cangas,42.27790245,-8.789840959,26584,Spain,1701,EU,different,EU
Ourém Municipality,Portugal,39.65,-8.583333333,NA,Częstochowa,50.8,19.11666667,NA,Poland,2477,EU,different,EU
Vila do Conde,Portugal,41.35,-8.75,NA,"Portalegre, Portugal",39.31666667,-7.416666667,NA,Portugal,253,EU,same,same
Funchal,Portugal,32.65,-16.91666667,111892,Ílhavo,40.6,-8.666666667,NA,Portugal,1149,EU,same,same
Vizela,Portugal,41.38333333,-8.3,NA,Frontignan,43.44722222,3.755555556,22719,France,1015,EU,different,EU
Santa Maria da Feira Municipality,Portugal,40.93333333,-8.533333333,NA,Viseu,40.66666667,-7.916666667,NA,Portugal,60,EU,same,same
Torres Vedras,Portugal,39.08333333,-9.266666667,NA,Lagos,37.1,-8.666666667,NA,Portugal,227,EU,same,same
Sines,Portugal,37.95,-8.85,NA,Nisa Municipality,39.51666667,-7.65,NA,Portugal,203,EU,same,same
Viana do Castelo,Portugal,41.7,-8.833333333,91238,Aveiro,40.63888889,-8.655277778,73559,Portugal,119,EU,same,same
Vila Real,Portugal,41.28333333,-7.8,NA,Mende,44.51833333,3.500555556,11679,France,987,EU,different,EU
Ovar,Portugal,40.86666667,-8.633333333,NA,Peso da Régua Municipality,41.16666667,-7.783333333,NA,Portugal,79,EU,same,same
Ourém Municipality,Portugal,39.65,-8.583333333,NA,Le Plessis-Trévise,48.81111111,2.571666667,19157,France,1349,EU,different,EU
Ribeira Grande,Portugal,37.81666667,-25.51666667,NA,Lagos,37.1,-8.666666667,NA,Portugal,1487,EU,same,same
Constância Municipality,Portugal,39.48333333,-8.333333333,NA,Fondettes,47.40416667,0.598888889,10193,France,1137,EU,different,EU
Madalena,Portugal,38.51666667,-28.51666667,NA,Covilhã,40.28333333,-7.516666667,NA,Portugal,1812,EU,same,same
Vila Nova de Foz Côa Municipality,Portugal,41.08333333,-7.133333333,NA,Villetaneuse,48.96444444,2.344166667,12451,France,1148,EU,different,EU
Condeixa-a-Nova Municipality,Portugal,40.11666667,-8.5,NA,Idanha-a-Nova Municipality,39.91666667,-7.233333333,NA,Portugal,110,EU,same,same
Santarém,Portugal,39.23694444,-8.685,NA,Grândola,38.16666667,-8.566666667,NA,Portugal,119,EU,same,same
Vila Franca do Campo,Portugal,37.71666667,-25.43333333,NA,Vila do Porto,36.945,-25.145,NA,Portugal,90,EU,same,same
Paredes,Portugal,41.2,-8.333333333,NA,Seichamps,48.71583333,6.266111111,4855,France,1417,EU,different,EU
Portimão,Portugal,37.13333333,-8.533333333,NA,Vila Real,41.28333333,-7.8,NA,Portugal,466,EU,same,same
Olhão Municipality,Portugal,37.02777778,-7.838888889,NA,Lesparre-Médoc,45.30694444,-0.937777778,5588,France,1086,EU,different,EU
Palmela Municipality,Portugal,38.56666667,-8.9,NA,Santiago do Cacém Municipality,38,-8.683333333,NA,Portugal,66,EU,same,same
Leiria,Portugal,39.74305556,-8.806944444,14939,Setúbal,38.52430556,-8.892611111,NA,Portugal,136,EU,same,same
Idanha-a-Nova Municipality,Portugal,39.91666667,-7.233333333,NA,Condeixa-a-Nova Municipality,40.11666667,-8.5,NA,Portugal,110,EU,same,same
Pombal Municipality,Portugal,39.91666667,-8.666666667,NA,Oeiras,38.7,-9.316666667,NA,Portugal,146,EU,same,same
Bragança,Portugal,41.8,-6.75,NA,Les Pavillons-sous-Bois,48.90583333,2.510555556,22680,France,1070,EU,different,EU
Santiago do Cacém Municipality,Portugal,38,-8.683333333,NA,Palmela Municipality,38.56666667,-8.9,NA,Portugal,66,EU,same,same
Oeiras,Portugal,38.7,-9.316666667,NA,Vila Real,41.28333333,-7.8,NA,Portugal,315,EU,same,same
Madalena,Portugal,38.51666667,-28.51666667,NA,Covilhã,40.28333333,-7.5,NA,Portugal,1812,EU,same,same
Angra do Heroísmo,Portugal,38.65583333,-27.21527778,35581,Évora,38.5725,-7.907222222,56596,Portugal,1674,EU,same,same
Évora,Portugal,38.5725,-7.907222222,56596,Vidigueira Municipality,38.2,-7.8,NA,Portugal,42,EU,same,same
Felgueiras Municipality,Portugal,41.36666667,-8.183333333,NA,Pont-Sainte-Maxence,49.30111111,2.603611111,12637,France,1218,EU,different,EU
Matosinhos,Portugal,41.18333333,-8.7,NA,Mérignac,44.8425,-0.645,68386,France,770,EU,different,EU
Viseu,Portugal,40.66666667,-7.916666667,NA,Santa Maria da Feira Municipality,40.93333333,-8.533333333,NA,Portugal,60,EU,same,same
Paços de Ferreira,Portugal,41.28333333,-8.383333333,NA,Sartrouville,48.94527778,2.17,51599,France,1186,EU,different,EU
Grândola,Portugal,38.16666667,-8.566666667,NA,Santarém,39.23694444,-8.685,NA,Portugal,119,EU,same,same
Santa Maria da Feira Municipality,Portugal,40.93333333,-8.533333333,NA,Joué-lès-Tours,47.35055556,0.661666667,37703,France,1022,EU,different,EU
Caminha,Portugal,41.83333333,-8.833333333,NA,Pontault-Combault,48.79833333,2.605277778,37847,France,1181,EU,different,EU
Moita,Portugal,38.65,-8.983333333,NA,Plaisir,48.81777778,1.946388889,31753,France,1428,EU,different,EU
Ponte da Barca Municipality,Portugal,41.8,-8.416666667,NA,Les Clayes-sous-Bois,48.82055556,1.983611111,17735,France,1125,EU,different,EU
Peniche,Portugal,39.35,-9.366666667,NA,Seia Municipality,40.41666667,-7.7,NA,Portugal,185,EU,same,same
Anadia,Portugal,40.43333333,-8.433333333,NA,Villecresnes,48.72138889,2.534166667,9674,France,1264,EU,different,EU
Oeiras,Portugal,38.7,-9.316666667,NA,Pombal Municipality,39.91666667,-8.666666667,NA,Portugal,146,EU,same,same
Sines,Portugal,37.95,-8.85,NA,Vidigueira Municipality,38.2,-7.8,NA,Portugal,96,EU,same,same
Mealhada,Portugal,40.38333333,-8.45,NA,Contrexéville,48.18444444,5.895555556,3336,France,1430,EU,different,EU
Aveiro,Portugal,40.63888889,-8.655277778,73559,Viseu,40.66666667,-7.916666667,NA,Portugal,62,EU,same,same
Loures,Portugal,38.83333333,-9.166666667,NA,Armamar Municipality,41.11666667,-7.683333333,NA,Portugal,284,EU,same,same
